54.997437, 73.214286, u-turn solnechniy
54.997505, 73.214119
54.997564, 73.214084
54.997634, 73.214089
54.997789, 73.214164
54.997887, 73.214127
54.997972, 73.214012
54.997999, 73.213822
54.997970, 73.213647
54.997881, 73.213557
54.997774, 73.213493
54.997701, 73.213495
54.997644, 73.213533
54.997596, 73.213606
54.997545, 73.213736,2aiya solnechnaya
54.997437, 73.214286
54.997011, 73.216462
54.996954, 73.216799
54.996780, 73.217522
54.996065, 73.221021
54.995963, 73.221628
54.995896, 73.221967
54.995853, 73.222239
54.995829, 73.222501
54.995803, 73.222909
54.995791, 73.223378
54.995804, 73.225285
54.995808, 73.226258
54.995801, 73.226887,dianova
54.995769, 73.228505
54.995750, 73.229081
54.995746, 73.229377
54.995656, 73.231154
54.995439, 73.234589
54.995007, 73.241873
54.994826, 73.244860,cross zvezdnaya
54.994813, 73.245113
54.994679, 73.247354
54.994580, 73.249524,cross rokosovskogo/dergacheva
54.994313, 73.254029
54.994241, 73.255202
54.994089, 73.257817
54.994005, 73.259117
54.993946, 73.260236
54.993828, 73.262165
54.993784, 73.263155
54.993763, 73.263498
54.993736, 73.263717
54.993715, 73.263868
54.993680, 73.264027
54.993610, 73.264289
54.993510, 73.264590
54.993330, 73.265047
54.992870, 73.266305
54.992669, 73.266877
54.992127, 73.268327
54.991760, 73.269162,cross lukashevicha
54.991668, 73.269349
54.991614, 73.269484,vatutina
54.991346, 73.270064
54.991139, 73.270505
54.990735, 73.271322
54.990481, 73.271810
54.988589, 73.275662
54.987962, 73.276863
54.987706, 73.277398
54.987545, 73.277730
54.987531, 73.277948
54.987541, 73.278074
54.987592, 73.278227
54.987666, 73.278383,pereleta
54.987861, 73.278663
54.988071, 73.278980
54.988071, 73.278980
54.988442, 73.279519
54.988971, 73.280296
54.989383, 73.280892
54.989671, 73.281319
54.989931, 73.281695
54.990273, 73.282211
54.990797, 73.282987
54.990903, 73.283168
54.991431, 73.283906
54.991711, 73.284347
54.992377, 73.285354
54.992579, 73.285644
54.993520, 73.287001
54.993744, 73.287333
54.993792, 73.287440
54.993819, 73.287536
54.993820, 73.287615
54.993806, 73.287683
54.993791, 73.287769,komarova prospekt
54.993674, 73.288018
54.993613, 73.288160
54.993561, 73.288311
54.993171, 73.289050
54.992795, 73.289764
54.992521, 73.290339
54.992152, 73.291052
54.991501, 73.292380
54.991234, 73.292917
54.990617, 73.294153
54.990310, 73.294740
54.990123, 73.295154
54.990064, 73.295335
54.988839, 73.297792
54.987307, 73.300818
54.986933, 73.301590
54.986909, 73.301706
54.986893, 73.301906
54.986905, 73.302127
54.986938, 73.302309
54.986999, 73.302462,architektorov
54.987173, 73.302739
54.987583, 73.303414
54.987892, 73.303850
54.988392, 73.304600
54.988469, 73.304775
54.988547, 73.305008
54.988566, 73.305169
54.988551, 73.305349
54.988540, 73.305477
54.988507, 73.305641,70let oktyabrya
54.988093, 73.306569
54.987893, 73.307030
54.987748, 73.307363
54.987566, 73.307757
54.986535, 73.310230
54.986285, 73.310821
54.985734, 73.312127
54.985593, 73.312416
54.985371, 73.312899
54.985169, 73.313353,cross dmitrieva
54.985062, 73.313616
54.984465, 73.315017
54.984188, 73.315636
54.983834, 73.316430
54.983525, 73.317192
54.983099, 73.318224
54.981878, 73.321014
54.981301, 73.322393
54.980772, 73.323614
54.980673, 73.323825,cross koneva
54.980552, 73.324110
54.980175, 73.325048
54.980035, 73.325265
54.979826, 73.325721
54.979633, 73.326158
54.979503, 73.326481
54.979144, 73.327376
54.978939, 73.327959
54.978876, 73.328124
54.978723, 73.328705
54.978562, 73.330118
54.978510, 73.330940
54.978335, 73.333385
54.978097, 73.336626
54.978053, 73.337109
54.977976, 73.337776
54.977923, 73.338030
54.977890, 73.338145,cross 3ya yeniseyskaya
54.977836, 73.338304
54.977799, 73.338379,yeniseyskaya
54.977604, 73.338623
54.976593, 73.339316
54.975735, 73.339893
54.974933, 73.340495
54.974209, 73.340961
54.972757, 73.341971
54.972358, 73.342240
54.970853, 73.343287
54.970460, 73.343582
54.969950, 73.343920
54.969424, 73.344270
54.969083, 73.344351
54.967700, 73.344086
54.967243, 73.344236
54.966759, 73.344484,suvorova
54.966169, 73.344899
54.965001, 73.345718
54.964908, 73.345886
54.964814, 73.346119
54.964779, 73.346243
54.964774, 73.346295
54.964762, 73.346511
54.964763, 73.346655
54.964770, 73.346731
54.964806, 73.346943
54.964840, 73.347046
54.964876, 73.347118
54.964900, 73.347151
54.965012, 73.347254
54.965382, 73.347438
54.965488, 73.347384
54.965720, 73.347177
54.965965, 73.346942,leningradsky prospekt
54.965965, 73.346942
54.966287, 73.347102
54.966456, 73.347262
54.966596, 73.347433
54.966700, 73.347659
54.966807, 73.348000
54.966807, 73.348000
54.967104, 73.349482
54.967335, 73.350596
54.967437, 73.351097
54.967706, 73.352475
54.968459, 73.356315
54.969552, 73.361926,cross 3ya ostrovskaya
54.970315, 73.365967
54.970474, 73.366857
54.970766, 73.368236
54.972077, 73.374952
54.972167, 73.375402
54.972389, 73.376540
54.972498, 73.377490
54.972544, 73.378138
54.972564, 73.378483
54.972585, 73.378931,cross lenina
54.972640, 73.380053
54.972620, 73.380232
54.972633, 73.380437
54.972663, 73.381341
54.972711, 73.382319,cross marksa
54.972834, 73.384173,maslenikova
54.972947, 73.385655
54.972989, 73.386199
54.973051, 73.387176,cross pushkina
54.973143, 73.389208
54.973152, 73.389623
54.973179, 73.389966
